time,Qin,Qout_meas,Tair,Twater,Tsubsoil,pHwater,pHsubsoil,Condwater,DO_mgL,Bromide_Coutmeas,RainRate,WindSpeed,RH,fvalveopen,6PPD_Cout,6PPD_Cin,6PPD-Q_Cout,6PPD-Q_Cin,CBZ_Cout,CBZ_Cin,BTZ_Cout,BTZ_Cin,SFX_Cout,SFX_Cin,FIP_Cout,FIP_Cin,HMMM_Cout,HMMM_Cin,CAFF_Cout,CAFF_Cin,Bromide_Min
7.0,5.7226326705230364e-05,5.7226326705230364e-05,22.07539868303163,22.07539868303163,22.07539868303163,7.147276039711243,7.147276039711243,870.3453029829534,5.71028708257521,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,5.702646226627328e-05,5.702646226627328e-05,22.059559306955222,22.059559306955222,22.059559306955222,7.154896369389292,7.154896369389292,873.633630079103,5.701457579529977,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,5.682650244002942e-05,5.682650244002942e-05,22.04375444402291,22.04375444402291,22.04375444402291,7.162506949195094,7.162506949195094,876.8996981466247,5.692686971482053,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,5.662647296433008e-05,5.662647296433008e-05,22.027985476070814,22.027985476070814,22.027985476070814,7.170107007142274,7.170107007142274,880.1434563384307,5.683975408609875,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,5.6426399577006524e-05,5.6426399577006524e-05,22.01225378493507,22.01225378493507,22.01225378493507,7.177695771244465,7.177695771244465,883.3648538074336,5.675323041091884,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,5.6226308015890056e-05,5.6226308015890056e-05,21.996560752451796,21.996560752451796,21.996560752451796,7.185272469515295,7.185272469515295,886.5638397065457,5.666730019106517,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,5.6026224018811946e-05,5.6026224018811946e-05,21.980907760457125,21.980907760457125,21.980907760457125,7.1928363299683955,7.1928363299683955,889.7403631886792,5.6581964928322135,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,5.582617332360348e-05,5.582617332360348e-05,21.965296190787182,21.965296190787182,21.965296190787182,7.200386580617392,7.200386580617392,892.8943734067469,5.6497226124474125,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,5.562618166809594e-05,5.562618166809594e-05,21.94972742527809,21.94972742527809,21.94972742527809,7.207922449475916,7.207922449475916,896.0258195136607,5.641308528130553,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,5.5426274790120624e-05,5.5426274790120624e-05,21.934202845765988,21.934202845765988,21.934202845765988,7.2154431645575965,7.2154431645575965,899.1346506623331,5.632954390060074,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,5.5226478427508794e-05,5.5226478427508794e-05,21.91872383408699,21.91872383408699,21.91872383408699,7.222947953876064,7.222947953876064,902.2208160056766,5.624660348414415,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,5.502681831809174e-05,5.502681831809174e-05,21.903291772077228,21.903291772077228,21.903291772077228,7.230436045444944,7.230436045444944,905.2842646966036,5.616426553372013,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,5.482732019970075e-05,5.482732019970075e-05,21.88790804157283,21.88790804157283,21.88790804157283,7.237906667277871,7.237906667277871,908.3249458880261,5.608253155111308,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,5.46280098101671e-05,5.46280098101671e-05,21.87257402440992,21.87257402440992,21.87257402440992,7.2453590473884715,7.2453590473884715,911.342808732857,5.60014030381074,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,5.442891288732208e-05,5.442891288732208e-05,21.857291102424632,21.857291102424632,21.857291102424632,7.252792413790375,7.252792413790375,914.3378023840082,5.592088149648746,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,5.4230055168996976e-05,5.4230055168996976e-05,21.842060657453082,21.842060657453082,21.842060657453082,7.260205994497212,7.260205994497212,917.3098759943925,5.584096842803767,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.403146239302306e-05,5.403146239302306e-05,21.826884071331406,21.826884071331406,21.826884071331406,7.267599017522609,7.267599017522609,920.2589787169219,5.5761665334542405,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,5.383316029723163e-05,5.383316029723163e-05,21.811762725895726,21.811762725895726,21.811762725895726,7.274970710880199,7.274970710880199,923.1850597045088,5.5682973717786055,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,5.3635174619453944e-05,5.3635174619453944e-05,21.796698002982176,21.796698002982176,21.796698002982176,7.282320302583607,7.282320302583607,926.0880681100657,5.560489507955301,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,5.3437531097521325e-05,5.3437531097521325e-05,21.781691284426874,21.781691284426874,21.781691284426874,7.289647020646467,7.289647020646467,928.9679530865051,5.552743092162767,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,5.324025546926502e-05,5.324025546926502e-05,21.76674395206595,21.76674395206595,21.76674395206595,7.2969500930824065,7.2969500930824065,931.8246637867392,5.54505827457944,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,5.304337347251632e-05,5.304337347251632e-05,21.751857387735534,21.751857387735534,21.751857387735534,7.3042287479050545,7.3042287479050545,934.6581493636803,5.537435205383761,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,5.284691084510652e-05,5.284691084510652e-05,21.737032973271745,21.737032973271745,21.737032973271745,7.31148221312804,7.31148221312804,937.468358970241,5.529874034754169,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,5.26508933248669e-05,5.26508933248669e-05,21.722272090510724,21.722272090510724,21.722272090510724,7.318709716764993,7.318709716764993,940.2552417593333,5.522374912869102,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,5.245534664962873e-05,5.245534664962873e-05,21.70757612128859,21.70757612128859,21.70757612128859,7.325910486829542,7.325910486829542,943.01874688387,5.514937989906999,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,5.2260296557223315e-05,5.2260296557223315e-05,21.69294644744146,21.69294644744146,21.69294644744146,7.333083751335317,7.333083751335317,945.7588234967633,5.507563416046299,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.206576878548192e-05,5.206576878548192e-05,21.678384450805478,21.678384450805478,21.678384450805478,7.340228738295948,7.340228738295948,948.4754207509253,5.500251341465441,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,5.187178907223584e-05,5.187178907223584e-05,21.66389151321676,21.66389151321676,21.66389151321676,7.347344675725062,7.347344675725062,951.1684877992687,5.493001916342864,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,5.167838315531634e-05,5.167838315531634e-05,21.64946901651144,21.64946901651144,21.64946901651144,7.354430791636291,7.354430791636291,953.8379737947058,5.485815290857007,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,5.148557677255473e-05,5.148557677255473e-05,21.635118342525644,21.635118342525644,21.635118342525644,7.361486314043264,7.361486314043264,956.4838278901489,5.478691615186308,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,5.129339566178227e-05,5.129339566178227e-05,21.62084087309549,21.62084087309549,21.62084087309549,7.368510470959609,7.368510470959609,959.1059992385105,5.471631039509208,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,5.1101865560830256e-05,5.1101865560830256e-05,21.606637990057116,21.606637990057116,21.606637990057116,7.375502490398956,7.375502490398956,961.7044369927029,5.464633714004143,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,5.091101220752997e-05,5.091101220752997e-05,21.59251107524664,21.59251107524664,21.59251107524664,7.382461600374934,7.382461600374934,964.2790903056384,5.457699788849555,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,5.072086133971269e-05,5.072086133971269e-05,21.578461510500198,21.578461510500198,21.578461510500198,7.389387028901172,7.389387028901172,966.8299083302294,5.450829414223882,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,5.0531438695209704e-05,5.0531438695209704e-05,21.564490677653914,21.564490677653914,21.564490677653914,7.396278003991301,7.396278003991301,969.3568402193883,5.44402274030556,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,5.0342770011852295e-05,5.0342770011852295e-05,21.55059995854391,21.55059995854391,21.55059995854391,7.403133753658949,7.403133753658949,971.8598351260274,5.437279917273032,0.0,0,0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
